uniprot_id,data_split
O75807,train/val
O89110,train/val
P09603,train/val
P43489,train/val
P22223,train/val
Q6IQ23,train/val
Q969H4,train/val
Q5VTY9,train/val
P97480,train/val
Q99504,train/val
Q16526,train/val
P81172,train/val
O75190,train/val
O75330,train/val
O75369,train/val
O75396,train/val
O75694,train/val
O75717,train/val
Q63272,train/val
Q62137,train/val
Q63472,train/val
O95259,train/val
Q63474,train/val
Q08345,train/val
Q03146,train/val
Q64018,train/val
P07727,train/val
P23415,train/val
P04186,train/val
P07996,train/val
P08011,train/val
P17047,train/val
P25205,train/val
P32750,train/val
P81908,train/val
P06276,train/val
Q9N1N9,train/val
P33992,train/val
P33993,train/val
O95140,train/val
Q9UNF0,train/val
Q9WVE8,train/val
O76003,train/val
O95373,train/val
Q9EPL8,train/val
P34810,train/val
P54727,train/val
P53992,train/val
Q8IUR6,train/val
O94885,train/val
Q93034,train/val
P52272,train/val
P10739,train/val
P9WPD3,train/val
P05155,train/val
P57088,train/val
Q9HAV4,train/val
Q9UNZ2,train/val
Q96I36,train/val
Q96S97,train/val
P53621,train/val
P52566,train/val
P51991,train/val
P50749,train/val
P46379,train/val
P42694,train/val
P41219,train/val
P40121,train/val
Q9H3K6,train/val
P59998,train/val
Q8N684,train/val
Q9UJV9,train/val
P42695,train/val
O43299,train/val
Q7Z460,train/val
P38432,train/val
O43684,train/val
Q27724,train/val
A0A143ZZK9,train/val
P01574,train/val
Q9NYZ4,train/val
Q495A1,train/val
Q8TDQ0,train/val
Q96PD4,train/val
P18627,train/val
Q96RJ3,train/val
P78423,train/val
Q07954,train/val
Q99650,train/val
Q96B86,train/val
Q92854,train/val
Q92979,train/val
Q9DGD3,train/val
Q14814,train/val
P53708,train/val
Q9Y587,train/val
Q9UKS7,train/val
A4D1P6,train/val
P52480,train/val
P11974,train/val
P11980,train/val
P14618,train/val
A1L314,train/val
P14209,train/val
O60568,train/val
P21283,train/val
P48651,train/val
P57721,train/val
P70218,train/val
P98160,train/val
Q02962,train/val
Q03252,train/val
Q12906,train/val
Q14AX6,train/val
Q9NYV4,train/val
Q3MHW7,train/val
O96005,train/val
O95793,train/val
O95319,train/val
O95202,train/val
O94973,train/val
O94822,train/val
O75964,train/val
O75935,train/val
O75821,train/val
O75592,train/val
O75439,train/val
Q4ACU6,train/val
Q4JK59,train/val
Q5KSL6,train/val
Q5T6S3,train/val
Q658Y4,train/val
Q6ZPD8,train/val
O60493,train/val
Q13569,train/val
P21953,train/val
Q10738,train/val
Q12874,train/val
Q14562,train/val
Q7L7V1,train/val
Q8BFP9,train/val
Q63065,train/val
Q15118,train/val
P55735,train/val
Q96A65,train/val
Q9ZNG8,train/val
Q08602,train/val
Q92696,train/val
P11610,train/val
P11609,train/val
Q9BPZ7,train/val
G3V926,train/val
O15111,train/val
Q60680,train/val
Q6TMG5,train/val
O88522,train/val
Q922H1,train/val
Q8R5A0,train/val
Q9NRG4,train/val
P46977,train/val
Q8TCJ2,train/val
Q96QD8,train/val
P0C191,train/val
P14923,train/val
Q15437,train/val
Q15233,train/val
Q9BV68,train/val
P04441,train/val
P08775,train/val
P24928,train/val
Q9NYG8,train/val
Q8CFI7,train/val
P30876,train/val
P97760,train/val
A0A3Q4L2S8,train/val
Q80UW8,train/val
P19388,train/val
P61803,train/val
Q96BY9,train/val
Q8TAD4,train/val
Q13596,train/val
Q9NY65,train/val
Q9NTZ6,train/val
Q96RP9,train/val
Q5TZA2,train/val
Q2M389,train/val
P57075,train/val
O54950,train/val
P54619,train/val
P80385,train/val
Q9R078,train/val
Q9Y478,train/val
P80386,train/val
Q8BGM7,train/val
D4A7E4,train/val
Q9BX93,train/val
A0A3Q1MCV4,train/val
Q63421,train/val
Q14123,train/val
D2WKD8,train/val
P50993,train/val
P06686,train/val
D2WKD7,train/val
P06687,train/val
P13637,train/val
F1ST41,train/val
P14415,train/val
P13638,train/val
Q6V7V4,train/val
Q9UGJ0,train/val
Q91WG5,train/val
Q05707,train/val
Q9Y512,train/val
O43291,train/val
O76036,train/val
P78406,train/val
P30040,train/val
Q9Y5Q9,train/val
P51809,train/val
Q92575,train/val
O43681,train/val
Q9UHB9,train/val
P61219,train/val
P62488,train/val
Q923G2,train/val
P52434,train/val
P60898,train/val
O08740,train/val
Q63871,train/val
P62876,train/val
P46095,train/val
P17677,train/val
O60234,train/val
O43819,train/val
O43776,train/val
O43493,train/val
O43447,train/val
O43292,train/val
O15397,train/val
O15240,train/val
O15145,train/val
Q9P0M4,train/val
Q8NFR9,train/val
P26718,train/val
Q29983,train/val
P05015,train/val
Q9UI40,train/val
Q8NFF2,train/val
Q9NQW5,train/val
Q9NQV7,train/val
A0A8C0RD54,train/val
O94806,train/val
A0A8C0MX51,train/val
Q15139,train/val
A0A8P0PQR2,train/val
P09217,train/val
Q05513,train/val
A0A8C0PLT7,train/val
Q04759,train/val
Q9WTQ0,train/val
Q02111,train/val
O15117,train/val
Q5I0D7,train/val
Q9Y6E2,train/val
Q15435,train/val
Q7Z6K3,train/val
Q9BVK6,train/val
O15173,train/val
Q9Y399,train/val
P62314,train/val
Q8IUZ5,train/val
Q13137,train/val
P09669,train/val
Q7L8L6,train/val
P07108,train/val
Q96EP5,train/val
O14773,train/val
O14681,train/val
O00160,train/val
Q16643,train/val
Q16401,train/val
Q9Y679,train/val
Q9BS26,train/val
Q9BVK2,train/val
Q8NC38,train/val
Q14746,train/val
Q8IWR1,train/val
P70399,train/val
P79114,train/val
Q9EQC5,train/val
O09110,train/val
P46734,train/val
P62873,train/val
P59768,train/val
P84903,train/val
P70302,train/val
Q13586,train/val
Q925B3,train/val
Q96QT4,train/val
Q923J1,train/val
Q6ZNB5,train/val
Q16877,train/val
Q8NHB7,train/val
P61604,train/val
Q03135,train/val
Q5YLN7,train/val
Q9H773,train/val
Q86YT5,train/val
Q67BT3,train/val
Q8CJ44,train/val
Q6RI45,train/val
Q13263,train/val
Q14916,train/val
O00624,train/val
Q9Y6M7,train/val
Q8BTY2,train/val
Q8VCH6,train/val
Q15392,train/val
P70245,train/val
Q8K0C4,train/val
Q16850,train/val
Q64654,train/val
Q9UGL1,train/val
O08816,train/val
Q3U507,train/val
Q9JJX7,train/val
Q5XJA0,train/val
P51141,train/val
O14640,train/val
Q27546,train/val
O15540,train/val
P02689,train/val
Q0Z7S8,train/val
Q13185,train/val
P45973,train/val
Q8VDS3,train/val
Q8CHN6,train/val
Q8R0X7,train/val
Q64610,train/val
Q13822,train/val
A1A4K5,train/val
Q9R1E6,train/val
Q96N66,train/val
Q8TB61,train/val
Q8NC51,train/val
Q9GZT3,train/val
Q96NJ6,train/val
Q969V4,train/val
O94886,train/val
Q13432,train/val
Q8WWI5,train/val
Q9BXU3,train/val
Q9UN86,train/val
P82650,train/val
P05783,train/val
Q14554,train/val
Q8IY67,train/val
P62306,train/val
Q92544,train/val
Q7Z5L9,train/val
Q9UIA9,train/val
Q9Y5Y5,train/val
Q92794,train/val
O95251,train/val
Q8WYB5,train/val
Q01957,train/val
Q9H160,train/val
Q9QYL8,train/val
O95372,train/val
Q9WTL7,train/val
Q7LBC6,train/val
P63146,train/val
Q5QD14,train/val
Q64326,train/val
P25115,train/val
Q8BLD9,train/val
P97477,train/val
P41245,train/val
P23492,train/val
Q91WG0,train/val
P54818,train/val
P35236,train/val
P13861,train/val
P00480,train/val
Q92820,train/val
P09668,train/val
P49662,train/val
P01213,train/val
P56597,train/val
Q9Y5B8,train/val
Q8CGR7,train/val
P04798,train/val
Q16549,train/val
P35575,train/val
P00921,train/val
Q9UNA0,train/val
Q9TT92,train/val
Q6TY19,train/val
F1SHP0,train/val
Q86XP0,train/val
Q13526,train/val
P54833,train/val
Q28044,train/val
Q9H0C8,train/val
Q9Z2J6,train/val
Q6XKD3,train/val
Q6IMK6,train/val
P62141,train/val
P62143,train/val
P62140,train/val
P00697,train/val
P32189,train/val
P10938,train/val
P41241,train/val
P41240,train/val
P32577,train/val
P42574,train/val
P42785,train/val
P18125,train/val
Q64505,train/val
P42891,train/val
P42893,train/val
P42892,train/val
Q9NWM8,train/val
P48044,train/val
P49888,train/val
Q86Y39,train/val
P15735,train/val
Q64194,train/val
O42392,train/val
P00441,train/val
Q96R05,train/val
Q15825,train/val
P17568,train/val
P67870,train/val
P67874,train/val
P67871,train/val
P67868,train/val
P11275,train/val
P11798,train/val
Q9UQM7,train/val
P9WKE1,train/val
D2K2A8,train/val
B0B3N0,train/val
Q92952,train/val
O55192,train/val
P23975,train/val
Q9WTR4,train/val
Q63380,train/val
F1LNR9,train/val
P22734,train/val
O88587,train/val
P21730,train/val
P29702,train/val
Q04631,train/val
Q61239,train/val
P49354,train/val
P30307,train/val
P16469,train/val
P15101,train/val
Q7Z429,train/val
B1WBY8,train/val
Q92769,train/val
P70288,train/val
P56519,train/val
P27139,train/val
P00920,train/val
Q9NRE1,train/val
P05194,train/val
O60906,train/val
P15169,train/val
Q15077,train/val
P00592,train/val
Q07912,train/val
O54967,train/val
Q13882,train/val
P00722,train/val
Q8VNN2,train/val
O54698,train/val
P46059,train/val
Q9Y2D0,train/val
P22102,train/val
P22455,train/val
P25116,train/val
P09467,train/val
Q9UHL4,train/val
P51160,train/val
P16220,train/val
P16471,train/val
P17157,train/val
O60840,train/val
Q9JIS7,train/val
P00183,train/val
P30552,train/val
P21567,train/val
P41279,train/val
Q98254,train/val
P24666,train/val
P23470,train/val
Q62968,train/val
Q6QIY3,train/val
P02714,train/val
P27158,train/val
P04183,train/val
P04184,train/val
P09768,train/val
P40763,train/val
P42227,train/val
P52631,train/val
P49430,train/val
P25024,train/val
P26255,train/val
P25962,train/val
P42685,train/val
P49759,train/val
P55055,train/val
Q55663,train/val
O70370,train/val
P79208,train/val
O62698,train/val
P80209,train/val
Q02284,train/val
P30939,train/val
P30940,train/val
Q12791,train/val
Q28204,train/val
Q62976,train/val
Q08460,train/val
O15554,train/val
P22460,train/val
P12544,train/val
Q9HC98,train/val
O60603,train/val
P02340,train/val
P9WG47,train/val
Q59556,train/val
P97584,train/val
P97391,train/val
Q9Z1N1,train/val
O00757,train/val
P07864,train/val
Q8WWR8,train/val
P42679,train/val
P04066,train/val
P08833,train/val
Q8IWS0,train/val
Q8NG06,train/val
Q8R3B1,train/val
P51178,train/val
P10688,train/val
O75352,train/val
O75223,train/val
O75152,train/val
O60925,train/val
O43852,train/val
O43822,train/val
O43795,train/val
Q05096,train/val
O43747,train/val
O43491,train/val
O43390,train/val
Q8N2F6,train/val
Q8N6T3,train/val
Q8NB12,train/val
Q8NHY2,train/val
Q8WVB6,train/val
Q921F2,train/val
Q13148,train/val
Q969R2,train/val
Q96DH6,train/val
Q99942,train/val
Q99719,train/val
Q99MQ3,train/val
Q9UHA4,train/val
Q9UJ14,train/val
A0QP27,train/val
Q5HDM4,train/val
Q9ES74,train/val
Q8TDX7,train/val
Q9NTJ5,train/val
P58546,train/val
Q9Y3L5,train/val
Q5JSL3,train/val
Q14739,train/val
Q86VP6,train/val
P62633,train/val
P54920,train/val
P54105,train/val
P53701,train/val
P53365,train/val
P51857,train/val
P50748,train/val
P46926,train/val
P46087,train/val
P36957,train/val
Q9D2G2,train/val
P35606,train/val
O43252,train/val
O15372,train/val
O14979,train/val
Q9BQL6,train/val
Q9C0J1,train/val
Q9D659,train/val
Q9FVC8,train/val
Q9H5Z1,train/val
Q9NRD9,train/val
Q9NY97,train/val
Q9QZL0,train/val
Q8N6M6,train/val
Q92896,train/val
Q8WVM8,train/val
Q16836,train/val
Q9WVK7,train/val
Q9Y4A5,train/val
Q969M3,train/val
Q13895,train/val
Q9NYG2,train/val
P04977,train/val
P04978,train/val
P04979,train/val
P0A3R5,train/val
P04981,train/val
Q9NWB6,train/val
O43809,train/val
Q96JM3,train/val
Q8IWX8,train/val
O00203,train/val
Q9UBB4,train/val
Q86YP4,train/val
Q9H7L9,train/val
O14735,train/val
Q8VDP6,train/val
O00629,train/val
O00299,train/val
Q16630,train/val
Q16181,train/val
Q3ZAQ7,train/val
Q92804,train/val
Q04323,train/val
Q96A33,train/val
Q9NQV8,train/val
O15155,train/val
Q7Z5P4,train/val
Q8NBQ5,train/val
Q8VCR2,train/val
Q9Y5B9,train/val
Q9Y5K6,train/val
Q14520,train/val
P28907,train/val
P28827,train/val
P27034,train/val
P0CS13,train/val
Q13285,train/val
P33242,train/val
Q9NZ20,train/val
Q2HXR2,train/val
Q03330,train/val
Q16644,train/val
P0AC13,train/val
Q8SPQ9,train/val
P35354,train/val
O02768,train/val
O19183,train/val
Q9NQ66,train/val
O00255,train/val
O88559,train/val
Q9BUB5,train/val
Q9Z0J4,train/val
P29476,train/val
P29475,train/val
P10809,train/val
O14965,train/val
Q9C1S6,train/val
Q9BDQ5,train/val
O02747,train/val
O07911,train/val
O00089,train/val
P20813,train/val
Q14957,train/val
D3ZJF9,train/val
O70526,train/val
O75106,train/val
O94804,train/val
P16591,train/val
P09760,train/val
P33981,train/val
Q99640,train/val
Q75NA5,train/val
P53610,train/val
Q8BUY9,train/val
Q5EAD5,train/val
P53609,train/val
Q64617,train/val
P24723,train/val
P23298,train/val
O43240,train/val
Q14242,train/val
P38571,train/val
P12955,train/val
P48321,train/val
Q05329,train/val
Q27686,train/val
Q2TR58,train/val
B5U1R8,train/val
D3JXP9,train/val
Q3UP87,train/val
P13423,train/val
P13516,train/val
P07308,train/val
P13601,train/val
P38604,train/val
P38605,train/val
P9WPN5,train/val
Q9P2K8,train/val
Q9P8Q7,train/val
Q9QXD6,train/val
P19112,train/val
Q9QZT4,train/val
Q9S446,train/val
Q9T0N8,train/val
Q9UBE8,train/val
P08253,train/val
P33436,train/val
P33434,train/val
P18886,train/val
P27867,train/val
P28329,train/val
Q63921,train/val
P22437,train/val
Q837B3,train/val
O75582,train/val
P39656,train/val
P22061,train/val
P52020,train/val
Q14642,train/val
Q99538,train/val
O77240,train/val
P00807,train/val
Q07652,train/val
Q15878,train/val
O96935,train/val
O75143,train/val
O60888,train/val
O60645,train/val
Q9UQ80,train/val
Q8WWM7,train/val
Q9NPF4,train/val
Q9ULV4,train/val
Q9NR45,train/val
Q9NVC3,train/val
Q05086,train/val
O00116,train/val
O00165,train/val
O00170,train/val
O00187,train/val
O00410,train/val
O00468,train/val
O00626,train/val
O08756,train/val
O14867,train/val
O14967,train/val
O15027,train/val
Q15843,train/val
Q15942,train/val
Q16527,train/val
Q16555,train/val
O08553,train/val
Q16762,train/val
Q32MZ4,train/val
Q3MHD2,train/val
Q3S340,train/val
P03474,train/val
Q3UP24,train/val
P32322,train/val
P32485,train/val
P50213,train/val
P67809,train/val
Q00839,train/val
Q09666,train/val
Q14103,train/val
Q14457,train/val
Q14566,train/val
Q15554,train/val
Q5VWK5,train/val
Q86V81,train/val
Q99627,train/val
P49257,train/val
P48634,train/val
P48059,train/val
P23193,train/val
P22087,train/val
P20073,train/val
P29374,train/val
O75947,train/val
O75822,train/val
O75616,train/val
P61970,train/val
Q86UY5,train/val
Q14684,train/val
Q9NXH9,train/val
O15067,train/val
O15143,train/val
O15144,train/val
O15511,train/val
O35129,train/val
Q99623,train/val
O35881,train/val
O43143,train/val
O43148,train/val
O43396,train/val
O43897,train/val
O53580,train/val
P35580,train/val
Q789A4,train/val
Q14683,train/val
Q9UPS6,train/val
Q3ZCQ8,train/val
Q4QEW7,train/val
Q9NR30,train/val
Q9P2T1,train/val
Q9P2Y5,train/val
P43246,train/val
P56537,train/val
P43358,train/val
P61289,train/val
Q06496,train/val
Q60825,train/val
Q06495,train/val
Q07065,train/val
A0A2K5TV20,train/val
Q86WV6,train/val
B5DFE2,train/val
Q15910,train/val
Q61188,train/val
O15503,train/val
O88536,train/val
O95497,train/val
P01721,train/val
P46439,train/val
P03951,train/val
P00748,train/val
Q07075,train/val
P30728,train/val
P19020,train/val
P27926,train/val
P09215,train/val
P28867,train/val
Q864F1,train/val
Q28156,train/val
O76074,train/val
O54735,train/val
O77746,train/val
Q8BVW0,train/val
P28336,train/val
O02824,train/val
P43140,train/val
P35348,train/val
P97718,train/val
P18130,train/val
Q9TSW7,train/val
Q9WU25,train/val
Q8IV61,train/val
Q9QYW1,train/val
P9WNG3,train/val
Q5HMD9,train/val
O60895,train/val
O60894,train/val
O42713,train/val
O35854,train/val
Q13093,train/val
P35969,train/val
P00772,train/val
P10210,train/val
P05555,train/val
P63319,train/val
P05129,train/val
P63318,train/val
E2R2X3,train/val
Q4KWH8,train/val
Q86VQ6,train/val
Q6P8J2,train/val
Q01726,train/val
Q02108,train/val
Q13315,train/val
Q16602,train/val
Q9R1W5,train/val
Q63118,train/val
P30098,train/val
Q76059,train/val
Q77YG1,train/val
P03367,train/val
P03366,train/val
Q28997,train/val
P08037,train/val
Q63704,train/val
Q9TVW2,train/val
Q9Z351,train/val
O88943,train/val
O43526,train/val
P27922,train/val
P28720,train/val
P30122,train/val
P08319,train/val
O35435,train/val
Q63707,train/val
P19643,train/val
Q8BW75,train/val
P09470,train/val
P47820,train/val
P68106,train/val
Q8QGU2,train/val
Q9H4A4,train/val
P16519,train/val
P25025,train/val
Q8IYB8,train/val
O68720,train/val
P15273,train/val
P08538,train/val
P11215,train/val
P08004,train/val
P14180,train/val
Q7KZI7,train/val
Q923Y9,train/val
P51813,train/val
P51955,train/val
P07711,train/val
P07205,train/val
P17289,train/val
P48065,train/val
P23229,train/val
P52624,train/val
P10632,train/val
P10649,train/val
P04905,train/val
Q5QJU3,train/val
P18894,train/val
O35078,train/val
Q9KID9,train/val
Q6P7S1,train/val
Q8BX10,train/val
Q96HS1,train/val
Q9HWF8,train/val
Q9HWD0,train/val
Q9HWF7,train/val
Q9HWE8,train/val
Q9HV58,train/val
Q9HXP9,train/val
Q9HWE4,train/val
Q9HUN0,train/val
Q9HWD9,train/val
Q9HZ71,train/val
Q9HVM1,train/val
Q9I5V8,train/val
O82850,train/val
Q9HWE1,train/val
O52759,train/val
Q9HWF2,train/val
Q9HUM9,train/val
P0A7P5,train/val
P0A7Q1,train/val
Q2EEQ2,train/val
P0A7Q6,train/val
P60438,train/val
P62399,train/val
P0AG55,train/val
P0A7K2,train/val
Q8CWU5,train/val
Q8CWV0,train/val
Q8CWU8,train/val
P61183,train/val
P60630,train/val
P66136,train/val
P66137,train/val
P0A484,train/val
Q8CWV1,train/val
P66201,train/val
P66202,train/val
Q8CWR8,train/val
Q8CWN7,train/val
P66279,train/val
Q8CWV7,train/val
Q8CWV3,train/val
P0A472,train/val
P66321,train/val
P0C0D6,train/val
P0C0D5,train/val
Q9A1W2,train/val
Q8CWV4,train/val
Q9A1V9,train/val
P66063,train/val
P66322,train/val
P09693,train/val
P04234,train/val
P9WH99,train/val
P9WH97,train/val
P9WH95,train/val
P9WH93,train/val
P9WH91,train/val
P9WH89,train/val
P9WH85,train/val
P9WH83,train/val
P9WH81,train/val
P9WHE3,train/val
P9WH79,train/val
Q9HWD1,train/val
Q9HWE9,train/val
Q9HVY3,train/val
Q9HWC7,train/val
Q9HWC5,train/val
Q9HVY2,train/val
Q9HWE5,train/val
Q9HWF4,train/val
Q9HWE2,train/val
Q9HWF1,train/val
Q9HXQ2,train/val
Q9HWC6,train/val
Q9I0A2,train/val
Q9HVL6,train/val
Q9HWE0,train/val
Q9HWD7,train/val
Q9HWE6,train/val
Q9HVC4,train/val
Q9HVL7,train/val
Q9HTN8,train/val
Q9HWE3,train/val
Q9HWD8,train/val
Q9HWF3,train/val
Q9HY25,train/val
Q9HUD0,train/val
Q9HZN4,train/val
Q9HTN9,train/val
P29436,train/val
Q9I0A1,train/val
Q9HY26,train/val
Q9HWF6,train/val
Q9HWD5,train/val
O15440,train/val
Q8N5Z0,train/val
Q6YP21,train/val
Q9JM51,train/val
P41052,train/val
P14769,train/val
P08294,train/val
O00625,train/val
Q7Z5Q5,train/val
Q00651,train/val
P26011,train/val
P79098,train/val
P03126,train/val
Q92499,train/val
P68826,train/val
P68825,train/val
Q8WQX9,train/val
Q9QLI9,train/val
Q2FW31,train/val
P0A0H0,train/val
Q2FW30,train/val
Q2FW19,train/val
Q2FYU5,train/val
Q2G2Q1,train/val
Q2FZ45,train/val
Q2FW15,train/val
Q2G111,train/val
Q2FW10,train/val
Q2FXY6,train/val
Q2FXZ7,train/val
Q2FZ25,train/val
Q2FW12,train/val
Q2FXK6,train/val
Q2FW23,train/val
Q2G113,train/val
P48940,train/val
Q2FW20,train/val
Q2FW39,train/val
Q2G0N9,train/val
P0A0F4,train/val
Q2FW38,train/val
Q2FW16,train/val
P0A0F8,train/val
Q2FW13,train/val
Q2FW33,train/val
Q2FW22,train/val
Q2FZ42,train/val
Q2G0P0,train/val
Q2FXQ1,train/val
Q2FXS8,train/val
Q2FW11,train/val
Q2FW08,train/val
Q2FW17,train/val
Q2FXT0,train/val
Q2FZ60,train/val
Q2FW14,train/val
P60430,train/val
P0A0G2,train/val
Q2FWD8,train/val
Q2FZF1,train/val
Q2FYU6,train/val
Q2FY22,train/val
Q2FUQ0,train/val
P10211,train/val
P10228,train/val
Q69091,train/val
P04488,train/val
P06484,train/val
P06477,train/val
P06487,train/val
P06480,train/val
P68331,train/val
P10185,train/val
P04288,train/val
O09800,train/val
P49720,train/val
P28070,train/val
Q99436,train/val
E0VCW8,train/val
E0VXT9,train/val
E0VBK5,train/val
E0VDM3,train/val
E0W115,train/val
E0W2B1,train/val
E0VHZ1,train/val
Q9HWD6,train/val
Q9HWE7,train/val
Q9HWF0,train/val
Q9HWC8,train/val
Q9HUN2,train/val
Q75YK0,train/val
Q75YD8,train/val
Q75Y54,train/val
Q75Y37,train/val
Q968X7,train/val
Q9NPF7,train/val
P08887,train/val
P9WPU9,train/val
P9WPU5,train/val
P9WPU7,train/val
P9WPV5,train/val
P9WPV1,train/val
P9WPV7,train/val
P9WPV3,train/val
Q99YW3,train/val
P13056,train/val
Q9Y466,train/val
P10589,train/val
P24468,train/val
P10588,train/val
Q92570,train/val
Q15406,train/val
O35744,train/val
P26595,train/val
Q86W56,train/val
O02776,train/val
Q834R3,train/val
O08556,train/val
P51682,train/val
Q1ZY22,train/val
P78540,train/val
Q96JP5,train/val
Q96RU2,train/val
P40818,train/val
P29352,train/val
Q9NPI8,train/val
Q2FXQ0,train/val
Q2FW29,train/val
Q2FW06,train/val
Q2FW07,train/val
Q2FW18,train/val
Q2FW21,train/val
P48860,train/val
Q2G2T3,train/val
Q2A652,train/val
Q96SN7,train/val
Q9BRQ5,train/val
P21275,train/val
P12644,train/val
Q9JHF9,train/val
P10810,train/val
P08571,train/val
Q14330,train/val
Q8TBE9,train/val
P51790,train/val
A4Q9F0,train/val
Q8CI15,train/val
